"","age","production","language","n","prop_produced"
"1027",25,541,"Spanish (Mexican)",680,0.795588235294118
"1028",24,346,"Spanish (Mexican)",680,0.508823529411765
"1029",25,197,"Spanish (Mexican)",680,0.289705882352941
"1030",24,116,"Spanish (Mexican)",680,0.170588235294118
"1031",25,271,"Spanish (Mexican)",680,0.398529411764706
"1032",24,253,"Spanish (Mexican)",680,0.372058823529412
"1033",24,267,"Spanish (Mexican)",680,0.392647058823529
"1034",24,52,"Spanish (Mexican)",680,0.0764705882352941
"1035",27,458,"Spanish (Mexican)",680,0.673529411764706
"1036",26,71,"Spanish (Mexican)",680,0.104411764705882
"1037",28,439,"Spanish (Mexican)",680,0.645588235294118
"1038",26,668,"Spanish (Mexican)",680,0.98235294117647
"1039",26,544,"Spanish (Mexican)",680,0.8
"1040",28,470,"Spanish (Mexican)",680,0.691176470588235
"1041",27,405,"Spanish (Mexican)",680,0.595588235294118
"1042",28,326,"Spanish (Mexican)",680,0.479411764705882
"1043",28,608,"Spanish (Mexican)",680,0.894117647058824
"1044",28,541,"Spanish (Mexican)",680,0.795588235294118
"1045",26,190,"Spanish (Mexican)",680,0.279411764705882
"1046",28,495,"Spanish (Mexican)",680,0.727941176470588
"1047",16,594,"Spanish (Mexican)",680,0.873529411764706
"1048",27,463,"Spanish (Mexican)",680,0.680882352941176
"1049",16,80,"Spanish (Mexican)",680,0.117647058823529
"1050",25,209,"Spanish (Mexican)",680,0.307352941176471
"1051",16,46,"Spanish (Mexican)",680,0.0676470588235294
"1052",23,91,"Spanish (Mexican)",680,0.133823529411765
"1053",16,29,"Spanish (Mexican)",680,0.0426470588235294
"1054",22,310,"Spanish (Mexican)",680,0.455882352941176
"1055",16,67,"Spanish (Mexican)",680,0.0985294117647059
"1056",16,8,"Spanish (Mexican)",680,0.0117647058823529
"1057",16,7,"Spanish (Mexican)",680,0.0102941176470588
"1058",16,8,"Spanish (Mexican)",680,0.0117647058823529
"1059",16,12,"Spanish (Mexican)",680,0.0176470588235294
"1060",19,51,"Spanish (Mexican)",680,0.075
"1061",19,128,"Spanish (Mexican)",680,0.188235294117647
"1062",20,39,"Spanish (Mexican)",680,0.0573529411764706
"1063",21,37,"Spanish (Mexican)",680,0.0544117647058824
"1064",20,38,"Spanish (Mexican)",680,0.0558823529411765
"1065",21,32,"Spanish (Mexican)",680,0.0470588235294118
"1066",20,31,"Spanish (Mexican)",680,0.0455882352941176
"1067",21,13,"Spanish (Mexican)",680,0.0191176470588235
"1068",22,12,"Spanish (Mexican)",680,0.0176470588235294
"1069",17,37,"Spanish (Mexican)",680,0.0544117647058824
"1070",16,9,"Spanish (Mexican)",680,0.0132352941176471
"1071",26,633,"Spanish (Mexican)",680,0.930882352941176
"1072",26,463,"Spanish (Mexican)",680,0.680882352941176
"1073",27,40,"Spanish (Mexican)",680,0.0588235294117647
"1074",28,486,"Spanish (Mexican)",680,0.714705882352941
"1075",28,506,"Spanish (Mexican)",680,0.744117647058824
"1076",28,537,"Spanish (Mexican)",680,0.789705882352941
"1077",26,498,"Spanish (Mexican)",680,0.73235294117647
"1078",28,572,"Spanish (Mexican)",680,0.841176470588235
"1079",26,260,"Spanish (Mexican)",680,0.382352941176471
"1080",27,411,"Spanish (Mexican)",680,0.604411764705882
"1081",27,676,"Spanish (Mexican)",680,0.994117647058824
"1082",28,420,"Spanish (Mexican)",680,0.61764705882353
"1083",26,658,"Spanish (Mexican)",680,0.967647058823529
"1084",27,68,"Spanish (Mexican)",680,0.1
"1085",28,620,"Spanish (Mexican)",680,0.911764705882353
"1086",27,622,"Spanish (Mexican)",680,0.914705882352941
"1087",26,511,"Spanish (Mexican)",680,0.751470588235294
"1088",27,527,"Spanish (Mexican)",680,0.775
"1089",26,13,"Spanish (Mexican)",680,0.0191176470588235
"1090",28,113,"Spanish (Mexican)",680,0.166176470588235
"1091",27,115,"Spanish (Mexican)",680,0.169117647058824
"1092",28,207,"Spanish (Mexican)",680,0.304411764705882
"1093",24,62,"Spanish (Mexican)",680,0.0911764705882353
"1094",22,89,"Spanish (Mexican)",680,0.130882352941176
"1095",23,83,"Spanish (Mexican)",680,0.122058823529412
"1096",23,374,"Spanish (Mexican)",680,0.55
"1097",25,41,"Spanish (Mexican)",680,0.0602941176470588
"1098",24,10,"Spanish (Mexican)",680,0.0147058823529412
"1099",25,142,"Spanish (Mexican)",680,0.208823529411765
"1100",24,189,"Spanish (Mexican)",680,0.277941176470588
"1101",23,11,"Spanish (Mexican)",680,0.0161764705882353
"1102",23,43,"Spanish (Mexican)",680,0.063235294117647
"1103",25,288,"Spanish (Mexican)",680,0.423529411764706
"1104",24,179,"Spanish (Mexican)",680,0.263235294117647
"1105",23,577,"Spanish (Mexican)",680,0.848529411764706
"1106",23,580,"Spanish (Mexican)",680,0.852941176470588
"1107",23,338,"Spanish (Mexican)",680,0.497058823529412
"1108",23,208,"Spanish (Mexican)",680,0.305882352941176
"1109",24,333,"Spanish (Mexican)",680,0.489705882352941
"1110",26,365,"Spanish (Mexican)",680,0.536764705882353
"1111",29,310,"Spanish (Mexican)",680,0.455882352941176
"1112",30,426,"Spanish (Mexican)",680,0.626470588235294
"1113",29,643,"Spanish (Mexican)",680,0.945588235294118
"1114",30,528,"Spanish (Mexican)",680,0.776470588235294
"1115",23,38,"Spanish (Mexican)",680,0.0558823529411765
"1116",23,27,"Spanish (Mexican)",680,0.0397058823529412
"1117",23,36,"Spanish (Mexican)",680,0.0529411764705882
"1118",23,596,"Spanish (Mexican)",680,0.876470588235294
"1119",25,154,"Spanish (Mexican)",680,0.226470588235294
"1120",23,182,"Spanish (Mexican)",680,0.267647058823529
"1121",25,236,"Spanish (Mexican)",680,0.347058823529412
"1122",23,121,"Spanish (Mexican)",680,0.177941176470588
"1123",24,84,"Spanish (Mexican)",680,0.123529411764706
"1124",23,113,"Spanish (Mexican)",680,0.166176470588235
"1125",22,245,"Spanish (Mexican)",680,0.360294117647059
"1126",24,156,"Spanish (Mexican)",680,0.229411764705882
"1127",23,166,"Spanish (Mexican)",680,0.244117647058824
"1128",24,342,"Spanish (Mexican)",680,0.502941176470588
"1129",24,114,"Spanish (Mexican)",680,0.167647058823529
"1130",22,24,"Spanish (Mexican)",680,0.0352941176470588
"1131",23,136,"Spanish (Mexican)",680,0.2
"1132",23,81,"Spanish (Mexican)",680,0.119117647058824
"1133",25,80,"Spanish (Mexican)",680,0.117647058823529
"1134",26,398,"Spanish (Mexican)",680,0.585294117647059
"1135",24,167,"Spanish (Mexican)",680,0.245588235294118
"1136",24,221,"Spanish (Mexican)",680,0.325
"1137",25,211,"Spanish (Mexican)",680,0.310294117647059
"1138",23,151,"Spanish (Mexican)",680,0.222058823529412
"1139",20,242,"Spanish (Mexican)",680,0.355882352941176
"1140",16,176,"Spanish (Mexican)",680,0.258823529411765
"1141",17,114,"Spanish (Mexican)",680,0.167647058823529
"1142",16,127,"Spanish (Mexican)",680,0.186764705882353
"1143",21,100,"Spanish (Mexican)",680,0.147058823529412
"1144",20,115,"Spanish (Mexican)",680,0.169117647058824
"1145",16,180,"Spanish (Mexican)",680,0.264705882352941
"1146",27,555,"Spanish (Mexican)",680,0.816176470588235
"1147",26,3,"Spanish (Mexican)",680,0.00441176470588235
"1148",28,610,"Spanish (Mexican)",680,0.897058823529412
"1149",27,527,"Spanish (Mexican)",680,0.775
"1150",26,423,"Spanish (Mexican)",680,0.622058823529412
"1151",27,447,"Spanish (Mexican)",680,0.657352941176471
"1152",21,529,"Spanish (Mexican)",680,0.777941176470588
"1153",20,334,"Spanish (Mexican)",680,0.491176470588235
"1154",19,319,"Spanish (Mexican)",680,0.469117647058824
"1155",29,342,"Spanish (Mexican)",680,0.502941176470588
"1156",29,301,"Spanish (Mexican)",680,0.442647058823529
"1157",16,307,"Spanish (Mexican)",680,0.451470588235294
"1158",24,339,"Spanish (Mexican)",680,0.498529411764706
"1159",25,303,"Spanish (Mexican)",680,0.445588235294118
"1160",22,250,"Spanish (Mexican)",680,0.367647058823529
"1161",22,334,"Spanish (Mexican)",680,0.491176470588235
"1162",23,401,"Spanish (Mexican)",680,0.589705882352941
"1163",29,122,"Spanish (Mexican)",680,0.179411764705882
"1164",29,307,"Spanish (Mexican)",680,0.451470588235294
"1165",29,586,"Spanish (Mexican)",680,0.861764705882353
"1166",22,423,"Spanish (Mexican)",680,0.622058823529412
"1167",24,444,"Spanish (Mexican)",680,0.652941176470588
"1168",22,297,"Spanish (Mexican)",680,0.436764705882353
"1169",29,562,"Spanish (Mexican)",680,0.826470588235294
"1170",30,492,"Spanish (Mexican)",680,0.723529411764706
"1171",28,502,"Spanish (Mexican)",680,0.738235294117647
"1172",24,124,"Spanish (Mexican)",680,0.182352941176471
"1173",23,69,"Spanish (Mexican)",680,0.101470588235294
"1174",29,164,"Spanish (Mexican)",680,0.241176470588235
"1175",27,481,"Spanish (Mexican)",680,0.707352941176471
"1176",26,679,"Spanish (Mexican)",680,0.998529411764706
"1177",25,360,"Spanish (Mexican)",680,0.529411764705882
"1178",28,680,"Spanish (Mexican)",680,1
"1179",28,654,"Spanish (Mexican)",680,0.961764705882353
"1180",21,605,"Spanish (Mexican)",680,0.889705882352941
"1181",24,309,"Spanish (Mexican)",680,0.454411764705882
"1182",26,115,"Spanish (Mexican)",680,0.169117647058824
"1183",23,230,"Spanish (Mexican)",680,0.338235294117647
"1184",26,221,"Spanish (Mexican)",680,0.325
"1185",24,202,"Spanish (Mexican)",680,0.297058823529412
"1186",23,448,"Spanish (Mexican)",680,0.658823529411765
"1187",24,605,"Spanish (Mexican)",680,0.889705882352941
"1188",22,367,"Spanish (Mexican)",680,0.539705882352941
"1189",27,358,"Spanish (Mexican)",680,0.526470588235294
"1190",23,101,"Spanish (Mexican)",680,0.148529411764706
"1191",25,606,"Spanish (Mexican)",680,0.891176470588235
"1192",24,527,"Spanish (Mexican)",680,0.775
"1193",26,47,"Spanish (Mexican)",680,0.0691176470588235
"1194",25,244,"Spanish (Mexican)",680,0.358823529411765
"1195",24,567,"Spanish (Mexican)",680,0.833823529411765
"1196",27,205,"Spanish (Mexican)",680,0.301470588235294
"1197",29,426,"Spanish (Mexican)",680,0.626470588235294
"1198",22,311,"Spanish (Mexican)",680,0.457352941176471
"1199",24,422,"Spanish (Mexican)",680,0.620588235294118
"1200",24,680,"Spanish (Mexican)",680,1
"1201",30,395,"Spanish (Mexican)",680,0.580882352941177
"1202",23,181,"Spanish (Mexican)",680,0.266176470588235
"1203",27,203,"Spanish (Mexican)",680,0.298529411764706
"1204",25,21,"Spanish (Mexican)",680,0.0308823529411765
"1205",22,125,"Spanish (Mexican)",680,0.183823529411765
"1206",24,612,"Spanish (Mexican)",680,0.9
"1207",25,51,"Spanish (Mexican)",680,0.075
"1208",28,326,"Spanish (Mexican)",680,0.479411764705882
"1209",30,588,"Spanish (Mexican)",680,0.864705882352941
"1210",30,443,"Spanish (Mexican)",680,0.651470588235294
"1211",26,567,"Spanish (Mexican)",680,0.833823529411765
"1212",29,538,"Spanish (Mexican)",680,0.791176470588235
"1213",28,221,"Spanish (Mexican)",680,0.325
"1214",26,29,"Spanish (Mexican)",680,0.0426470588235294
"1215",19,594,"Spanish (Mexican)",680,0.873529411764706
"1216",26,297,"Spanish (Mexican)",680,0.436764705882353
"1217",24,443,"Spanish (Mexican)",680,0.651470588235294
"1218",29,558,"Spanish (Mexican)",680,0.820588235294118
"1219",26,477,"Spanish (Mexican)",680,0.701470588235294
"1220",23,106,"Spanish (Mexican)",680,0.155882352941176
"1221",25,439,"Spanish (Mexican)",680,0.645588235294118
"1222",29,381,"Spanish (Mexican)",680,0.560294117647059
"1223",23,375,"Spanish (Mexican)",680,0.551470588235294
"1224",23,287,"Spanish (Mexican)",680,0.422058823529412
"1225",28,150,"Spanish (Mexican)",680,0.220588235294118
"1226",27,300,"Spanish (Mexican)",680,0.441176470588235
"1227",26,254,"Spanish (Mexican)",680,0.373529411764706
"1228",27,279,"Spanish (Mexican)",680,0.410294117647059
"1229",25,89,"Spanish (Mexican)",680,0.130882352941176
"1230",25,258,"Spanish (Mexican)",680,0.379411764705882
"1231",28,185,"Spanish (Mexican)",680,0.272058823529412
"1232",26,105,"Spanish (Mexican)",680,0.154411764705882
"1233",27,437,"Spanish (Mexican)",680,0.64264705882353
"1234",26,32,"Spanish (Mexican)",680,0.0470588235294118
"1235",27,433,"Spanish (Mexican)",680,0.636764705882353
"1236",28,222,"Spanish (Mexican)",680,0.326470588235294
"1237",27,609,"Spanish (Mexican)",680,0.895588235294118
"1238",26,126,"Spanish (Mexican)",680,0.185294117647059
"1239",27,523,"Spanish (Mexican)",680,0.769117647058824
"1240",27,268,"Spanish (Mexican)",680,0.394117647058824
"1241",20,422,"Spanish (Mexican)",680,0.620588235294118
"1242",20,491,"Spanish (Mexican)",680,0.722058823529412
"1243",19,242,"Spanish (Mexican)",680,0.355882352941176
"1244",20,117,"Spanish (Mexican)",680,0.172058823529412
"1245",20,327,"Spanish (Mexican)",680,0.480882352941176
"1246",20,55,"Spanish (Mexican)",680,0.0808823529411765
"1247",20,480,"Spanish (Mexican)",680,0.705882352941177
"1248",20,207,"Spanish (Mexican)",680,0.304411764705882
"1249",20,62,"Spanish (Mexican)",680,0.0911764705882353
"1250",20,266,"Spanish (Mexican)",680,0.391176470588235
"1251",20,171,"Spanish (Mexican)",680,0.251470588235294
"1252",20,29,"Spanish (Mexican)",680,0.0426470588235294
"1253",20,61,"Spanish (Mexican)",680,0.0897058823529412
"1254",20,154,"Spanish (Mexican)",680,0.226470588235294
"1255",20,194,"Spanish (Mexican)",680,0.285294117647059
"1256",21,204,"Spanish (Mexican)",680,0.3
"1257",20,447,"Spanish (Mexican)",680,0.657352941176471
"1258",20,64,"Spanish (Mexican)",680,0.0941176470588235
"1259",28,40,"Spanish (Mexican)",680,0.0588235294117647
"1260",29,500,"Spanish (Mexican)",680,0.735294117647059
"1261",28,646,"Spanish (Mexican)",680,0.95
"1262",28,222,"Spanish (Mexican)",680,0.326470588235294
"1263",28,481,"Spanish (Mexican)",680,0.707352941176471
"1264",28,287,"Spanish (Mexican)",680,0.422058823529412
"1265",28,621,"Spanish (Mexican)",680,0.913235294117647
"1266",27,525,"Spanish (Mexican)",680,0.772058823529412
"1267",28,341,"Spanish (Mexican)",680,0.501470588235294
"1268",28,327,"Spanish (Mexican)",680,0.480882352941176
"1269",28,604,"Spanish (Mexican)",680,0.888235294117647
"1270",20,168,"Spanish (Mexican)",680,0.247058823529412
"1271",28,506,"Spanish (Mexican)",680,0.744117647058824
"1272",27,211,"Spanish (Mexican)",680,0.310294117647059
"1273",28,1,"Spanish (Mexican)",680,0.00147058823529412
"1274",17,26,"Spanish (Mexican)",680,0.0382352941176471
"1275",22,337,"Spanish (Mexican)",680,0.495588235294118
"1276",22,274,"Spanish (Mexican)",680,0.402941176470588
"1277",30,290,"Spanish (Mexican)",680,0.426470588235294
"1278",30,262,"Spanish (Mexican)",680,0.385294117647059
"1279",22,58,"Spanish (Mexican)",680,0.0852941176470588
"1280",22,24,"Spanish (Mexican)",680,0.0352941176470588
"1281",25,514,"Spanish (Mexican)",680,0.755882352941176
"1282",25,18,"Spanish (Mexican)",680,0.0264705882352941
"1283",16,25,"Spanish (Mexican)",680,0.0367647058823529
"1284",16,244,"Spanish (Mexican)",680,0.358823529411765
"1285",27,506,"Spanish (Mexican)",680,0.744117647058824
"1286",29,456,"Spanish (Mexican)",680,0.670588235294118
"1287",19,52,"Spanish (Mexican)",680,0.0764705882352941
"1288",20,92,"Spanish (Mexican)",680,0.135294117647059
"1289",21,215,"Spanish (Mexican)",680,0.316176470588235
"1290",20,304,"Spanish (Mexican)",680,0.447058823529412
"1291",20,191,"Spanish (Mexican)",680,0.280882352941176
"1292",27,224,"Spanish (Mexican)",680,0.329411764705882
"1293",28,147,"Spanish (Mexican)",680,0.216176470588235
"1294",28,280,"Spanish (Mexican)",680,0.411764705882353
"1295",28,246,"Spanish (Mexican)",680,0.361764705882353
"1296",25,341,"Spanish (Mexican)",680,0.501470588235294
"1297",26,336,"Spanish (Mexican)",680,0.494117647058824
"1298",19,124,"Spanish (Mexican)",680,0.182352941176471
"1299",28,466,"Spanish (Mexican)",680,0.685294117647059
"1300",23,293,"Spanish (Mexican)",680,0.430882352941176
"1301",20,70,"Spanish (Mexican)",680,0.102941176470588
"1302",18,101,"Spanish (Mexican)",680,0.148529411764706
"1303",18,118,"Spanish (Mexican)",680,0.173529411764706
"1304",19,127,"Spanish (Mexican)",680,0.186764705882353
"1305",20,90,"Spanish (Mexican)",680,0.132352941176471
"1306",19,34,"Spanish (Mexican)",680,0.05
"1307",20,42,"Spanish (Mexican)",680,0.061764705882353
"1308",22,177,"Spanish (Mexican)",680,0.260294117647059
"1309",21,131,"Spanish (Mexican)",680,0.192647058823529
"1310",22,267,"Spanish (Mexican)",680,0.392647058823529
"1311",23,105,"Spanish (Mexican)",680,0.154411764705882
"1312",23,71,"Spanish (Mexican)",680,0.104411764705882
"1313",23,380,"Spanish (Mexican)",680,0.558823529411765
"1314",24,419,"Spanish (Mexican)",680,0.616176470588235
"1315",25,313,"Spanish (Mexican)",680,0.460294117647059
"1316",25,190,"Spanish (Mexican)",680,0.279411764705882
"1317",27,391,"Spanish (Mexican)",680,0.575
"1318",27,488,"Spanish (Mexican)",680,0.717647058823529
"1319",28,132,"Spanish (Mexican)",680,0.194117647058824
"1320",27,534,"Spanish (Mexican)",680,0.785294117647059
"1321",20,572,"Spanish (Mexican)",680,0.841176470588235
"1322",23,26,"Spanish (Mexican)",680,0.0382352941176471
"1323",29,668,"Spanish (Mexican)",680,0.98235294117647
"1324",19,14,"Spanish (Mexican)",680,0.0205882352941176
"1325",28,285,"Spanish (Mexican)",680,0.419117647058824
"1326",25,353,"Spanish (Mexican)",680,0.519117647058824
"1327",17,7,"Spanish (Mexican)",680,0.0102941176470588
"1328",25,335,"Spanish (Mexican)",680,0.492647058823529
"1329",21,46,"Spanish (Mexican)",680,0.0676470588235294
"1330",22,224,"Spanish (Mexican)",680,0.329411764705882
"1331",17,31,"Spanish (Mexican)",680,0.0455882352941176
"1332",18,19,"Spanish (Mexican)",680,0.0279411764705882
"1333",22,182,"Spanish (Mexican)",680,0.267647058823529
"1334",25,296,"Spanish (Mexican)",680,0.435294117647059
"1335",25,609,"Spanish (Mexican)",680,0.895588235294118
"1336",21,182,"Spanish (Mexican)",680,0.267647058823529
"1337",30,482,"Spanish (Mexican)",680,0.708823529411765
"1338",28,143,"Spanish (Mexican)",680,0.210294117647059
"1339",30,467,"Spanish (Mexican)",680,0.686764705882353
"1340",29,653,"Spanish (Mexican)",680,0.960294117647059
"1341",24,144,"Spanish (Mexican)",680,0.211764705882353
"1342",24,53,"Spanish (Mexican)",680,0.0779411764705882
"1343",29,298,"Spanish (Mexican)",680,0.438235294117647
"1344",23,27,"Spanish (Mexican)",680,0.0397058823529412
"1345",30,628,"Spanish (Mexican)",680,0.923529411764706
"1346",19,49,"Spanish (Mexican)",680,0.0720588235294118
"1347",20,104,"Spanish (Mexican)",680,0.152941176470588
"1348",29,407,"Spanish (Mexican)",680,0.598529411764706
"1349",25,148,"Spanish (Mexican)",680,0.217647058823529
"1350",23,111,"Spanish (Mexican)",680,0.163235294117647
"1351",29,488,"Spanish (Mexican)",680,0.717647058823529
"1352",28,269,"Spanish (Mexican)",680,0.395588235294118
"1353",28,253,"Spanish (Mexican)",680,0.372058823529412
"1354",23,31,"Spanish (Mexican)",680,0.0455882352941176
"1355",17,31,"Spanish (Mexican)",680,0.0455882352941176
"1356",23,117,"Spanish (Mexican)",680,0.172058823529412
"1357",28,632,"Spanish (Mexican)",680,0.929411764705882
"1358",19,44,"Spanish (Mexican)",680,0.0647058823529412
"1359",27,136,"Spanish (Mexican)",680,0.2
"1360",24,53,"Spanish (Mexican)",680,0.0779411764705882
"1361",29,28,"Spanish (Mexican)",680,0.0411764705882353
"1362",29,317,"Spanish (Mexican)",680,0.466176470588235
"1363",30,87,"Spanish (Mexican)",680,0.127941176470588
"1364",19,50,"Spanish (Mexican)",680,0.0735294117647059
"1365",29,398,"Spanish (Mexican)",680,0.585294117647059
"1366",24,421,"Spanish (Mexican)",680,0.619117647058824
"1367",17,27,"Spanish (Mexican)",680,0.0397058823529412
"1368",28,47,"Spanish (Mexican)",680,0.0691176470588235
"1369",20,167,"Spanish (Mexican)",680,0.245588235294118
"1370",30,617,"Spanish (Mexican)",680,0.907352941176471
"1371",19,38,"Spanish (Mexican)",680,0.0558823529411765
"1372",21,263,"Spanish (Mexican)",680,0.386764705882353
"1373",23,183,"Spanish (Mexican)",680,0.269117647058824
"1374",28,523,"Spanish (Mexican)",680,0.769117647058824
"1375",27,345,"Spanish (Mexican)",680,0.507352941176471
"1376",30,670,"Spanish (Mexican)",680,0.985294117647059
"1377",23,81,"Spanish (Mexican)",680,0.119117647058824
"1378",30,406,"Spanish (Mexican)",680,0.597058823529412
"1379",21,47,"Spanish (Mexican)",680,0.0691176470588235
"1380",30,359,"Spanish (Mexican)",680,0.527941176470588
"1381",23,148,"Spanish (Mexican)",680,0.217647058823529
"1382",26,243,"Spanish (Mexican)",680,0.357352941176471
"1383",29,452,"Spanish (Mexican)",680,0.664705882352941
"1384",16,14,"Spanish (Mexican)",680,0.0205882352941176
"1385",19,205,"Spanish (Mexican)",680,0.301470588235294
"1386",29,239,"Spanish (Mexican)",680,0.351470588235294
"1387",22,38,"Spanish (Mexican)",680,0.0558823529411765
"1388",23,52,"Spanish (Mexican)",680,0.0764705882352941
"1389",17,40,"Spanish (Mexican)",680,0.0588235294117647
"1390",26,371,"Spanish (Mexican)",680,0.545588235294118
"1391",25,189,"Spanish (Mexican)",680,0.277941176470588
"1392",29,372,"Spanish (Mexican)",680,0.547058823529412
"1393",24,391,"Spanish (Mexican)",680,0.575
"1394",17,256,"Spanish (Mexican)",680,0.376470588235294
"1395",28,488,"Spanish (Mexican)",680,0.717647058823529
"1396",25,354,"Spanish (Mexican)",680,0.520588235294118
"1397",20,105,"Spanish (Mexican)",680,0.154411764705882
"1398",18,42,"Spanish (Mexican)",680,0.061764705882353
"1399",27,261,"Spanish (Mexican)",680,0.383823529411765
"1400",23,180,"Spanish (Mexican)",680,0.264705882352941
"1401",26,318,"Spanish (Mexican)",680,0.467647058823529
"1402",16,53,"Spanish (Mexican)",680,0.0779411764705882
"1403",17,18,"Spanish (Mexican)",680,0.0264705882352941
"1404",20,71,"Spanish (Mexican)",680,0.104411764705882
"1405",25,189,"Spanish (Mexican)",680,0.277941176470588
"1406",23,137,"Spanish (Mexican)",680,0.201470588235294
"1407",29,625,"Spanish (Mexican)",680,0.919117647058823
"1408",25,388,"Spanish (Mexican)",680,0.570588235294118
"1409",25,367,"Spanish (Mexican)",680,0.539705882352941
"1410",26,83,"Spanish (Mexican)",680,0.122058823529412
"1411",28,227,"Spanish (Mexican)",680,0.333823529411765
"1412",30,494,"Spanish (Mexican)",680,0.726470588235294
"1413",30,583,"Spanish (Mexican)",680,0.85735294117647
"1414",25,348,"Spanish (Mexican)",680,0.511764705882353
"1415",17,15,"Spanish (Mexican)",680,0.0220588235294118
"1416",19,90,"Spanish (Mexican)",680,0.132352941176471
"1417",20,86,"Spanish (Mexican)",680,0.126470588235294
"1418",21,51,"Spanish (Mexican)",680,0.075
"1419",21,212,"Spanish (Mexican)",680,0.311764705882353
"1420",22,162,"Spanish (Mexican)",680,0.238235294117647
"1421",21,12,"Spanish (Mexican)",680,0.0176470588235294
"1422",21,22,"Spanish (Mexican)",680,0.0323529411764706
"1423",22,482,"Spanish (Mexican)",680,0.708823529411765
"1424",22,45,"Spanish (Mexican)",680,0.0661764705882353
"1425",22,145,"Spanish (Mexican)",680,0.213235294117647
"1426",22,62,"Spanish (Mexican)",680,0.0911764705882353
"1427",22,353,"Spanish (Mexican)",680,0.519117647058824
"1428",24,375,"Spanish (Mexican)",680,0.551470588235294
"1429",23,333,"Spanish (Mexican)",680,0.489705882352941
"1430",24,278,"Spanish (Mexican)",680,0.408823529411765
"1431",24,202,"Spanish (Mexican)",680,0.297058823529412
"1432",24,216,"Spanish (Mexican)",680,0.317647058823529
"1433",25,285,"Spanish (Mexican)",680,0.419117647058824
"1434",25,79,"Spanish (Mexican)",680,0.116176470588235
"1435",25,529,"Spanish (Mexican)",680,0.777941176470588
"1436",25,501,"Spanish (Mexican)",680,0.736764705882353
"1437",26,588,"Spanish (Mexican)",680,0.864705882352941
"1438",25,76,"Spanish (Mexican)",680,0.111764705882353
"1439",26,325,"Spanish (Mexican)",680,0.477941176470588
"1440",28,569,"Spanish (Mexican)",680,0.836764705882353
"1441",26,245,"Spanish (Mexican)",680,0.360294117647059
"1442",26,637,"Spanish (Mexican)",680,0.936764705882353
"1443",26,632,"Spanish (Mexican)",680,0.929411764705882
"1444",27,238,"Spanish (Mexican)",680,0.35
"1445",29,422,"Spanish (Mexican)",680,0.620588235294118
"1446",27,246,"Spanish (Mexican)",680,0.361764705882353
"1447",27,282,"Spanish (Mexican)",680,0.414705882352941
"1448",27,621,"Spanish (Mexican)",680,0.913235294117647
"1449",28,382,"Spanish (Mexican)",680,0.561764705882353
"1450",28,50,"Spanish (Mexican)",680,0.0735294117647059
"1451",29,88,"Spanish (Mexican)",680,0.129411764705882
"1452",29,504,"Spanish (Mexican)",680,0.741176470588235
"1453",27,470,"Spanish (Mexican)",680,0.691176470588235
"1454",20,31,"Spanish (Mexican)",680,0.0455882352941176
"1455",28,287,"Spanish (Mexican)",680,0.422058823529412
"1456",20,121,"Spanish (Mexican)",680,0.177941176470588
"1457",19,14,"Spanish (Mexican)",680,0.0205882352941176
"1458",25,328,"Spanish (Mexican)",680,0.482352941176471
"1459",21,82,"Spanish (Mexican)",680,0.120588235294118
"1460",20,127,"Spanish (Mexican)",680,0.186764705882353
"1461",24,129,"Spanish (Mexican)",680,0.189705882352941
"1462",26,382,"Spanish (Mexican)",680,0.561764705882353
"1463",20,82,"Spanish (Mexican)",680,0.120588235294118
"1464",21,180,"Spanish (Mexican)",680,0.264705882352941
"1465",26,204,"Spanish (Mexican)",680,0.3
"1466",28,362,"Spanish (Mexican)",680,0.532352941176471
"1467",21,94,"Spanish (Mexican)",680,0.138235294117647
"1468",20,32,"Spanish (Mexican)",680,0.0470588235294118
"1469",25,554,"Spanish (Mexican)",680,0.814705882352941
"1470",29,538,"Spanish (Mexican)",680,0.791176470588235
"1471",25,199,"Spanish (Mexican)",680,0.292647058823529
"1472",20,239,"Spanish (Mexican)",680,0.351470588235294
"1473",18,203,"Spanish (Mexican)",680,0.298529411764706
"1474",26,208,"Spanish (Mexican)",680,0.305882352941176
"1475",18,462,"Spanish (Mexican)",680,0.679411764705882
"1476",23,131,"Spanish (Mexican)",680,0.192647058823529
"1477",21,9,"Spanish (Mexican)",680,0.0132352941176471
"1478",28,366,"Spanish (Mexican)",680,0.538235294117647
"1479",27,457,"Spanish (Mexican)",680,0.672058823529412
"1480",25,478,"Spanish (Mexican)",680,0.702941176470588
"1481",27,417,"Spanish (Mexican)",680,0.613235294117647
"1482",29,75,"Spanish (Mexican)",680,0.110294117647059
"1483",29,665,"Spanish (Mexican)",680,0.977941176470588
"1484",21,132,"Spanish (Mexican)",680,0.194117647058824
"1485",25,468,"Spanish (Mexican)",680,0.688235294117647
"1486",25,192,"Spanish (Mexican)",680,0.282352941176471
"1487",19,25,"Spanish (Mexican)",680,0.0367647058823529
"1488",27,309,"Spanish (Mexican)",680,0.454411764705882
"1489",23,152,"Spanish (Mexican)",680,0.223529411764706
"1490",27,377,"Spanish (Mexican)",680,0.554411764705882
"1491",28,134,"Spanish (Mexican)",680,0.197058823529412
"1492",21,492,"Spanish (Mexican)",680,0.723529411764706
